"Localidade";"Variável";"2010"
"Hugo Lange";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.500,00"
"Hugo Lange";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"4.391,36"
"Hugo Lange";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"2.500,00"
"Jardim Botânico";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.853,29"
"Jardim Botânico";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.000,00"
"Jardim Botânico";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.492,19"
"Jardim Botânico";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.500,00"
"Jardim das Américas";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"2.164,60"
"Jardim das Américas";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.100,00"
"Jardim das Américas";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"3.062,90"
"Jardim das Américas";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"2.000,00"
"Jardim Social";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"3.265,90"
"Jardim Social";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.500,00"
"Jardim Social";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"4.779,28"
"Jardim Social";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"3.000,00"
"Juvevê";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"3.323,66"
"Juvevê";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.800,00"
"Juvevê";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"4.445,87"
"Juvevê";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"3.000,00"
"Lamenha Pequena";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"815,34"
"Lamenha Pequena";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"600,00"
"Lamenha Pequena";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.102,01"
"Lamenha Pequena";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"800,00"
"Lindóia";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"978,59"
"Lindóia";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"650,00"
"Lindóia";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.390,58"
"Lindóia";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.000,00"
"Mercês";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"2.236,09"
"Mercês";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.100,00"
"Mercês";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"3.037,18"
"Mercês";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.800,00"
"Mossunguê";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"3.583,90"
"Mossunguê";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.200,00"
"Mossunguê";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"5.039,38"
"Mossunguê";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"2.500,00"
"Novo Mundo";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.231,25"
"Novo Mundo";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"800,00"
"Novo Mundo";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.726,69"
"Novo Mundo";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.100,00"
"Orleans";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.344,47"
"Orleans";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"700,00"
"Orleans";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.941,71"
"Orleans";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.150,00"
"Parolin";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.184,42"
"Parolin";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"600,00"
"Parolin";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.734,00"
"Parolin";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.000,00"
"Pilarzinho";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.272,11"
"Pilarzinho";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"700,00"
"Pilarzinho";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.839,08"
"Pilarzinho";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.000,00"
"Pinheirinho";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"844,62"
"Pinheirinho";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"600,00"
"Pinheirinho";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.251,29"
"Pinheirinho";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"900,00"
"Portão";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.861,34"
"Portão";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.000,00"
"Portão";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.575,50"
"Portão";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.750,00"
"Prado Velho";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"691,78"
"Prado Velho";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"510,00"
"Prado Velho";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.065,29"
"Prado Velho";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"700,00"
"Rebouças";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"2.163,96"
"Rebouças";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.200,00"
"Rebouças";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.831,12"
"Rebouças";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.800,00"
"Riviera";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"770,79"
"Riviera";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"510,00"
"Riviera";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.170,29"
"Riviera";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"800,00"
"Santa Cândida";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.050,12"
"Santa Cândida";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"680,00"
"Santa Cândida";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.471,80"
"Santa Cândida";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.000,00"
"Santa Felicidade";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.652,46"
"Santa Felicidade";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"800,00"
"Santa Felicidade";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.352,71"
"Santa Felicidade";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.200,00"
"Santa Quitéria";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.462,02"
"Santa Quitéria";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"800,00"
"Santa Quitéria";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.019,30"
"Santa Quitéria";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.100,00"
"Santo Inácio";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.785,67"
"Santo Inácio";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"800,00"
"Santo Inácio";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.568,38"
"Santo Inácio";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.200,00"
"São Braz";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.341,31"
"São Braz";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"700,00"
"São Braz";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.891,37"
"São Braz";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.000,00"
"São Francisco";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"2.234,31"
"São Francisco";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.200,00"
"São Francisco";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.837,30"
"São Francisco";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.800,00"
"São João";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.816,30"
"São João";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"700,00"
"São João";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.567,21"
"São João";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.000,00"
"São Lourenço";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"2.599,60"
"São Lourenço";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.020,00"
"São Lourenço";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"3.569,40"
"São Lourenço";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"2.000,00"
"São Miguel";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"578,00"
"São Miguel";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"510,00"
"São Miguel";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"854,89"
"São Miguel";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"700,00"
"Seminário";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"3.088,78"
"Seminário";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.400,00"
"Seminário";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"4.103,10"
"Seminário";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"2.000,00"
"Sí­tio Cercado";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"726,28"
"Sí­tio Cercado";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"600,00"
"Sí­tio Cercado";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.066,80"
"Sí­tio Cercado";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"800,00"
"Taboão";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.381,97"
"Taboão";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"700,00"
"Taboão";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.867,66"
"Taboão";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.000,00"
"Tarumã";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"2.100,23"
"Tarumã";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.000,00"
"Tarumã";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.973,80"
"Tarumã";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.960,00"
"Tatuquara";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"590,06"
"Tatuquara";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"510,00"
"Tatuquara";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"903,64"
"Tatuquara";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"750,00"
"Tingui";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.370,39"
"Tingui";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"800,00"
"Tingui";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.902,94"
"Tingui";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.200,00"
"Uberaba";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.101,82"
"Uberaba";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"600,00"
"Uberaba";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.623,51"
"Uberaba";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.000,00"
"Umbará";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"762,65"
"Umbará";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"600,00"
"Umbará";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.164,04"
"Umbará";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"850,00"
"Vila Izabel";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"2.467,22"
"Vila Izabel";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.500,00"
"Vila Izabel";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"3.390,90"
"Vila Izabel";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"2.181,50"
"Vista Alegre";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"2.036,11"
"Vista Alegre";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"810,00"
"Vista Alegre";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"2.898,74"
"Vista Alegre";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.500,00"
"Xaxim";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"1.040,56"
"Xaxim";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Total (Real)";"700,00"
"Xaxim";"Rendimento Nominal Mensal Médio das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento (Real)";"1.532,17"
"Xaxim";"Rendimento Nominal Mensal Mediano das Pessoas de 10 Anos ou Mais de Idade - Com Rendimento  (Real)";"1.000,00"
<br/><br/>